Contract_Month-to-month,InternetService_Fiber optic,MonthlyCh_TotalCh_Ratio,PaymentMethod_Electronic check,DeviceProtection_Yes,Churn_Yes
1,1,0.6422315682594402,0,0,0
1,1,0.8051615999020525,1,0,0
1,1,0.7482145030248599,1,1,0
0,1,0.300090633181432,0,0,0
1,1,0.3235439387906285,0,0,0
1,0,0.8917286105962097,0,1,0
0,0,0.6048956790142836,0,1,0
1,0,0.8891477057485491,0,0,0
1,0,0.9671337278471676,1,0,1
0,0,0.5223197760518957,0,1,0
1,1,0.8431787422090989,1,0,1
0,0,0.3928156199739555,1,1,0
0,0,0.3570854014116238,0,0,0
1,0,0.5918453798800257,0,0,0
0,1,0.5347739051228342,0,0,0
1,0,0.6396029028829492,0,0,0
1,0,0.8501806189730428,0,0,0
1,1,0.407437856748654,1,1,0
0,0,0.4683117494791668,0,0,0
1,0,0.8674283415534341,1,0,0
1,0,0.9385893849943466,0,0,0
1,0,0.754322749582861,0,0,0
0,0,0.7755506707796062,1,0,0
1,1,0.7051954896756877,0,0,0
1,1,0.6475701659649367,1,0,0
0,0,0.6632874031080488,1,0,0
0,0,0.5378856821049629,0,0,0
1,1,0.4814891600602292,0,0,0
0,0,0.4387904991044461,0,1,0
0,0,0.4299353174748128,0,1,0
1,1,0.7014582499335562,1,0,0
0,0,0.6152428872384834,0,1,0
1,1,0.8245142366847659,1,0,1
1,0,0.9503807841476584,1,0,1
0,0,0.7168505589654995,0,1,0
0,0,0.7719003199395649,0,0,0
0,0,0.680629675569636,0,0,0
0,0,0.282477386720635,0,0,0
0,1,0.4106688446920243,0,1,0
0,1,0.5708261559918117,1,0,0
1,1,0.715762210911528,0,0,0
0,0,0.4225859072238656,0,0,0
0,1,0.3880901894993691,0,1,0
1,1,0.5388624118846845,0,1,1
1,0,0.918212536001788,0,0,0
0,0,0.4314195189410885,0,1,0
1,1,0.9695966658691136,0,1,1
0,0,0.721192874086783,0,0,0
0,0,0.5141355135148273,0,0,1
0,0,0.7351587627446405,0,0,0
1,1,0.6610987328170058,0,0,0
1,0,0.7106195819274937,0,0,0
1,0,0.8300489555862934,0,0,0
1,1,0.7193224412455084,1,0,1
1,0,0.7302548027617636,1,1,0
1,1,0.2339189388849604,1,1,1
0,1,0.1543921295231988,0,1,0
0,0,0.2969286868135649,0,1,0
1,1,0.4191726602783031,0,1,0
1,0,0.8704260144252017,1,0,0
1,1,0.5680854944236707,1,0,0
1,0,0.6062029452961953,0,0,1
1,0,0.6400332328006908,0,1,0
1,1,0.6926626683481543,1,1,0
1,1,0.8747215131174049,0,0,1
1,0,0.6104296178378449,0,1,0
1,0,0.8313639641755135,0,0,0
0,0,0.3007891457096993,0,1,0
0,0,0.1831994270103921,0,1,0
1,1,0.7605499763298165,0,0,0
1,0,0.4923746472582812,0,1,0
0,0,0.3833845659633621,0,0,0
1,1,0.7500791195562574,1,1,1
1,0,0.7116362557031711,0,0,0
0,0,0.3786414075996777,0,1,0
1,0,0.7418927696071042,0,0,0
0,0,0.467585128662993,0,1,1
1,0,0.8622938155336718,0,0,0
0,0,0.6694299238479162,0,1,0
1,1,0.63323572101902,0,0,0
0,1,0.6492971857315702,0,0,0
1,0,0.6329108097566137,0,1,0
1,0,0.7745303740187995,0,0,0
0,1,0.7569072567962394,0,0,0
0,1,0.5447360510594967,0,1,0
1,1,0.7285901604106292,1,1,1
0,0,0.2065157313120853,0,1,0
1,0,0.6543454881279969,0,0,0
1,1,0.742453431272331,1,0,0
0,0,0.6294483795647953,0,0,0
1,1,0.9093627694610986,1,0,0
1,1,0.7631110585912195,1,1,0
1,1,0.7510121691683737,0,0,0
1,0,0.7151071215235434,1,1,0
0,1,0.4583348362580359,0,1,0
0,0,0.5442433502554423,0,0,0
0,0,0.6961873553923682,0,0,0
0,0,0.5837789493791361,1,0,0
0,0,0.5909713346767782,1,0,0
1,1,0.9333847283938536,1,0,1
1,0,0.9272737469820282,0,0,1
0,1,0.425189767758737,0,1,0
1,1,0.9251761713963604,1,0,1
1,1,0.3637072346202482,1,0,0
1,1,0.6580174889024378,1,0,1
0,1,0.4536245798830886,1,1,0
1,0,0.7557823056663763,0,0,1
1,1,0.5706755448383194,0,0,0
0,0,0.346882213428978,0,1,0
1,1,0.8104565351885934,1,1,1
1,0,0.8898335724584363,0,0,0
0,0,0.4098018947896601,0,0,0
1,1,0.7185222158886475,0,0,0
1,1,0.606887791557902,1,1,1
1,1,0.7332021288887635,1,1,0
1,1,0.6703952413894451,1,0,0
1,1,0.7554446920566996,1,1,1
1,1,0.8108073097067408,0,1,1
0,0,0.6540002423769855,1,1,0
1,1,0.907310978765345,1,0,1
0,0,0.540851942627188,0,1,0
1,0,0.7583454758055395,0,0,1
0,1,0.5334421600468335,0,1,0
1,0,0.8535828370262428,0,0,0
1,1,0.6029520677521195,0,1,1
0,1,0.3803818005424102,0,1,0
1,1,0.6836286238428014,0,1,0
0,0,0.4766712034041692,0,1,0
1,0,0.9312477710684142,1,0,0
0,0,0.7283478486757792,0,0,0
1,0,0.9530726206980076,1,0,0
0,0,0.4474382180590376,1,0,0
1,0,0.5957939605381293,0,0,0
1,1,0.8535605593681279,1,0,1
0,0,0.3245134984008673,0,0,0
0,0,0.3908004951286685,0,1,0
1,1,0.4429895170545662,0,1,0
0,0,0.9362981478794224,0,0,0
1,1,0.5773193026231191,0,0,1
0,0,0.4289856011521047,0,0,0
0,1,0.4932873217432159,0,1,0
0,0,0.5277698970614272,0,0,0
0,0,0.7386032213691487,0,0,0
1,1,0.9477867282059655,1,0,0
0,0,0.0810536692876667,0,1,0
0,1,0.4600413369005394,1,1,0
0,0,0.8173053730988685,0,0,0
1,1,0.7971907859134253,1,0,1
0,1,0.4395329855844012,0,1,0
0,0,0.6152652017514573,0,0,0
1,1,0.5008648083243733,1,0,1
1,1,0.746604313579597,1,0,1
0,0,0.6033150978182348,0,0,0
0,0,0.3562654706606766,0,0,0
0,0,0.3232959396023263,0,1,0
1,0,0.8323550431095152,0,0,0
1,0,0.725009354632219,0,0,0
1,0,0.6033853479173235,0,0,0
0,0,0.739293975300678,1,1,0
0,0,0.3423711465259576,0,1,0
0,0,0.3271145353869934,0,1,1
1,1,0.6690971592676016,1,0,0
1,1,0.7751534616112258,0,0,0
0,0,0.0489889854924531,0,1,0
1,1,0.7992342297320915,1,1,1
1,1,0.8537001412445893,1,1,1
0,1,0.4827329481250314,0,1,0
1,0,0.56722036774064,1,0,0
0,0,0.6657325896326606,0,0,0
1,1,0.8203483997696116,1,0,0
1,1,0.7101001603106624,1,1,1
1,1,0.6439719787851175,0,1,0
1,1,0.7818502854344148,0,0,0
0,1,0.5995838152330584,1,1,1
1,1,0.5683563947512908,0,1,0
1,0,0.8270012389574701,0,0,0
0,0,0.3642425470838749,0,0,0
1,1,0.8372532976100864,0,1,1
1,1,0.7723739171481234,1,0,1
0,1,0.2230329867239356,0,1,0
1,1,0.6539565396826048,1,1,1
1,0,0.7500416134879375,0,0,0
1,1,0.9288559273636146,1,0,1
0,0,0.3881341580914635,1,1,1
1,1,0.6420231078516249,0,1,0
0,0,0.5927553584888346,0,0,0
1,1,0.8068393914785188,1,1,1
1,1,0.4439856474689666,1,0,0
1,1,0.7102292560263763,0,0,1
1,1,0.7500380393013082,0,1,0
1,1,0.4904229281996888,0,0,0
1,0,0.8536636337840803,0,0,0
0,1,0.1514822012649479,0,1,0
1,1,0.7235854104172182,0,1,0
0,0,0.7304855937445525,0,0,0
1,1,0.995708229221568,1,0,1
0,0,0.4943948076760594,0,1,0
1,1,0.6756512532201796,1,0,1
1,0,0.8647331741416211,0,0,0
0,1,0.835495111874099,1,1,0
1,0,0.843092284659266,1,0,0
0,1,0.2880538696297064,0,1,0
1,1,0.8124482196315497,0,0,1
0,0,0.3068737536171363,0,1,0
0,1,0.3745432919056185,1,0,0
1,1,0.6339870142892363,1,0,0
0,1,0.6831179706723379,1,1,0
1,0,0.7135182373198528,0,0,1
1,0,0.8591079770105168,0,0,0
1,1,0.709801915374554,0,0,0
1,1,0.4547083056646529,1,1,0
0,0,0.3253894278409943,1,0,0
0,1,0.1990763477014701,0,1,0
1,0,0.9084212371572636,0,0,0
1,0,0.757139246891302,1,0,0
0,1,0.4561375245697961,1,1,0
1,0,0.8128362161839242,0,0,0
1,1,0.6413257392913359,1,0,0
0,0,0.2212604879441266,0,0,0
0,0,0.4742213571108301,0,0,0
0,0,0.3397126425986897,0,1,0
0,0,0.3138515783133788,1,1,0
0,0,0.3652586590025683,0,1,0
0,1,0.1273721872890079,0,1,0
1,1,0.6838732717168655,0,0,0
1,1,0.6458499575650358,0,1,0
0,0,0.8054618290858285,0,0,0
0,1,0.4835518412495999,0,1,0
1,0,0.8108984417621997,1,0,0
0,0,0.60998907709122,0,0,0
1,0,0.7911386985197031,0,0,0
1,1,0.7230544515803586,1,1,1
0,0,0.4052839652522342,0,1,0
0,1,0.7366279188024306,0,1,0
1,1,0.8778879056485045,0,1,1
1,0,0.7452311929593307,0,0,0
0,0,0.527094838059719,0,1,0
0,1,0.4861287920039192,0,1,0
1,1,0.5640701265885802,0,1,0
0,0,0.3734943411407963,0,0,0
1,0,0.943589172769594,0,0,0
1,1,0.4003626005854921,0,1,0
0,0,0.4318368136594936,0,0,0
0,0,0.7924949304104647,0,0,0
0,0,0.4938286022023437,0,1,0
0,0,0.6769863546768283,0,0,0
0,1,0.0574671398455424,0,1,1
0,0,0.0749932836073443,0,0,0
0,0,0.4084007177898273,0,0,0
1,1,0.4979615628291163,1,0,1
1,0,0.8548313179505138,0,0,0
0,0,0.0105872803059349,0,0,0
1,0,0.7225234805668499,0,0,0
1,0,0.9808922318853532,0,0,0
1,1,0.897286195168176,1,1,0
1,1,0.9295237288930585,0,0,1
0,1,0.2152529133820087,0,1,0
1,0,0.8663057745341889,1,0,0
1,1,0.5235656843618711,0,1,0
1,1,0.3797968965099921,0,1,0
1,1,0.8453958782888812,1,1,1
1,1,0.8420549727235592,0,1,0
1,1,0.4410965217133555,0,1,0
0,1,0.4538844192063049,0,1,0
1,0,0.784427451090032,0,0,0
1,0,0.7676699854629134,0,0,0
1,0,0.710625588525615,0,1,0
1,1,0.8882835927136142,1,1,1
0,0,0.2729933164930597,0,0,0
1,0,0.9455584429299062,0,0,0
0,0,0.6055004444732336,0,0,0
0,0,0.5799081403990487,0,0,0
0,0,0.291316887153328,0,0,0
1,1,0.9607586623118396,1,0,1
1,1,0.6826208326244122,1,0,0
0,0,0.4126594219045446,0,0,1
1,0,0.9270698051430823,0,0,0
1,0,0.7917871375373551,0,0,0
1,1,0.64058180848337,1,1,1
1,0,0.9223290876410198,0,0,0
1,1,0.9712156605737564,1,0,0
0,1,0.1883765576247038,0,0,0
1,0,0.6285445279579691,0,0,0
1,1,0.7664478119828583,1,0,1
0,0,0.693302611268703,0,0,0
1,0,0.6533123003913957,0,0,1
0,0,0.5985118252453708,1,0,0
0,0,0.6529440394147085,0,0,0
1,1,0.7159061697374904,0,0,0
1,0,0.576368938476608,0,0,0
1,0,0.8375591863470786,0,0,0
0,1,0.4119171498827745,0,1,0
1,0,0.9985657551403788,0,0,1
0,0,0.286142393254757,0,1,0
1,0,0.7146465770803616,0,0,0
1,1,0.9000491395902654,1,0,1
1,1,0.9775829843895693,0,0,1
0,0,0.3745247557439538,0,0,0
1,0,0.670124783598281,0,0,0
1,0,0.7285295146898392,0,0,0
1,0,0.9707115093792068,0,0,0
0,0,0.5291211093534924,0,0,0
1,0,0.5614022011311224,0,0,0
1,1,0.6973935858258965,1,0,1
1,0,0.7644339644313881,0,0,0
1,1,0.6811652378027454,0,0,1
0,0,0.6842654729017319,0,1,0
0,1,0.5860588280936478,1,0,1
1,0,0.732630698960778,1,0,0
1,1,0.8164529611292927,1,0,1
1,1,0.970770956801212,0,0,1
0,0,0.3105079602624654,0,0,0
1,0,0.7514276536377993,0,0,0
1,1,0.8225618000192716,1,0,1
1,1,0.6683440529522696,0,1,1
1,1,0.6908237462100776,1,0,0
0,1,0.3220515010060117,0,1,1
0,1,0.5713447911524874,0,1,0
0,1,0.1992307736161869,0,1,0
1,1,0.7243415341818107,0,1,1
1,1,0.2617832473910582,1,0,0
1,0,0.9432278432725156,1,0,0
1,0,0.6540950490091128,0,1,0
1,1,0.4874579212796053,0,1,1
1,1,0.7634536954152145,0,1,0
0,0,0.5199407012549356,0,0,0
1,0,0.785136937405883,0,0,0
0,0,0.6333089913566146,0,0,0
0,1,0.4682250376918066,1,1,0
1,1,0.256576321978629,1,1,0
0,0,0.4025788632055734,0,1,1
0,1,0.5462710692401211,0,1,0
1,0,0.957752956426666,0,0,0
1,1,0.7119234088387949,1,1,0
0,0,0.5104475373646792,1,1,0
1,1,0.7070604773715604,1,0,1
1,1,0.8671938232806318,1,0,0
0,1,0.546954857672127,0,1,0
0,0,0.5008081898847679,0,1,0
1,1,0.5070664564567566,1,0,0
0,0,0.8801175557733288,0,1,0
0,0,0.6520621493622157,0,0,0
0,1,0.5358026860469116,1,1,0
0,1,0.4826528014787722,0,1,0
0,0,0.3952578464105248,0,1,0
0,0,0.4316707654631678,0,1,0
0,0,0.4033035506733307,0,1,0
0,1,0.5984425837790335,1,1,0
0,0,0.7207127228893774,0,0,0
1,1,0.6195360061044508,1,0,1
0,1,0.4007669489939852,1,1,0
0,0,0.4559991948727867,0,1,0
0,0,0.5334175709141463,0,1,0
0,0,0.1502322428125801,1,1,0
0,0,0.4728192985240455,0,0,0
0,0,0.5634209989733792,0,1,0
0,0,0.3502683094982974,0,1,0
1,1,0.6577616095054184,0,1,0
0,0,0.7385745018565292,0,0,0
0,0,0.3062954655567078,0,0,0
1,1,0.7994174021073368,1,1,0
0,0,0.5996330092210811,0,1,1
0,0,0.5779318976142307,0,1,0
0,0,0.4849080792274153,0,1,0
0,1,0.2139386489715496,0,1,0
1,1,0.8826447739791254,0,1,1
1,1,0.7954291444803379,0,0,0
1,0,0.6898592868597211,0,0,1
1,1,0.7752177866585837,1,0,0
0,0,0.1200518348134379,0,0,0
0,0,0.4842121004478475,0,1,0
0,0,0.4617172333267411,0,0,0
1,1,0.6316631768372597,1,1,0
1,1,0.9644123667615374,1,0,1
0,0,0.6162813609150397,0,0,0
0,0,0.7034520122472188,0,0,0
1,0,0.8982279611731903,1,0,1
0,0,0.8223311767411317,0,1,0
1,0,0.8095150539577329,0,0,1
0,0,0.6989479773991161,0,0,0
1,1,0.9177507930627518,1,0,1
0,0,0.3538582496785501,0,0,0
1,1,0.6416425828781486,1,0,0
1,0,0.6580251209171928,0,1,0
0,0,0.5114115022446512,0,0,0
0,0,0.3835734557068176,1,1,0
0,0,0.3308298850127784,0,0,0
1,1,0.6388664053334947,0,0,0
1,1,0.4561852767884078,1,1,0
1,0,0.9616896085718448,1,0,1
0,0,0.6156163408204991,0,0,0
0,1,0.2899379293524873,0,1,0
0,0,0.3106599830019635,0,0,0
0,0,0.6351414855808185,1,0,0
0,0,0.8906452374808056,0,0,0
1,1,0.9336437043360664,1,0,1
0,0,0.3162973260697352,0,1,0
0,0,0.574549826014274,0,1,1
0,1,0.5119104867049186,1,0,0
1,1,0.6917571673986272,0,1,1
1,1,0.8851037889226331,1,0,0
1,0,0.9705164431202032,0,0,0
0,0,0.4767123208304985,0,0,0
1,1,0.7384125498260958,1,1,0
1,1,0.8236176691254101,0,0,0
0,0,0.5072795910177058,0,0,0
1,1,0.8792782885192261,0,0,0
0,0,0.2104187334167995,1,0,0
1,1,0.7384340557915668,1,0,1
0,1,0.064493376406461,1,1,0
1,0,0.9000158051321594,0,0,0
0,0,0.4791365600933117,0,1,0
1,1,0.6501914058394309,1,0,0
1,0,0.9552182316574198,0,0,0
0,1,0.3988277188686441,1,1,1
0,1,0.5394930270937187,0,1,0
1,0,0.9565162480307926,0,0,0
0,0,0.5428045889879659,0,0,1
0,1,0.4928933772206738,1,0,0
0,1,0.1569030893157093,0,1,0
1,1,0.6226950557227976,0,0,0
1,0,0.8163559196933148,0,0,0
0,0,0.2077083416305195,0,1,0
1,0,0.6695743119664186,0,0,0
1,1,0.6087889088994667,0,0,0
0,1,0.4393340491030773,1,1,0
0,0,0.5042226695811839,0,0,0
0,0,0.4440058992761082,0,0,0
0,1,0.6317324208259523,0,1,0
0,0,0.5118744977420403,1,1,0
1,1,0.7572354981214354,1,0,1
1,0,0.9018059427166574,0,0,1
1,0,0.8239703323508919,0,0,1
1,1,0.5747655077191849,1,1,0
1,1,0.7090539390394304,1,0,1
0,1,0.6149924132164403,0,0,1
0,0,0.4894324142350726,0,0,0
0,1,0.4360952074646453,0,1,0
0,0,0.512457529711454,0,0,1
0,0,0.4739279424125991,1,1,0
0,0,0.4996992420518815,0,1,0
0,1,0.2063098328074871,0,1,0
0,1,0.094037451873615,0,0,0
1,1,0.7131705021698078,1,0,0
1,1,0.8445491980415433,1,1,1
1,1,0.7541361150352617,1,0,1
1,0,0.6038896993745808,0,1,0
1,0,0.7966236547066199,0,0,0
0,0,0.48918126389972,0,0,0
0,0,0.740833952308929,0,0,0
0,0,0.6486353546102619,0,0,0
0,0,0.5933439773712329,0,0,0
0,0,0.3982502882527871,0,0,0
1,1,0.4028844670411162,1,1,0
1,0,0.6999848867938145,0,1,0
0,1,0.3795018151837129,0,1,0
1,1,0.8503578461615746,0,0,1
1,0,0.5697888844256288,0,0,0
1,1,0.6945651791898141,1,0,0
1,0,0.8279849432648161,1,0,1
0,0,0.3606389492314268,0,0,0
0,0,0.6127742620628356,0,0,0
0,0,0.7188433085095162,0,1,0
1,1,0.8566477198317065,0,0,0
1,1,0.6125505196099388,1,0,1
1,1,0.8831958781659698,0,0,1
0,0,0.5965593497810483,1,1,0
0,1,0.5138511536237135,0,0,0
1,1,0.9420395260502512,1,0,1
0,0,0.3825890193453239,0,0,0
0,1,0.5114553259244412,0,1,0
0,0,0.7423584985833546,0,1,0
0,1,0.4247546598492625,0,0,0
1,1,0.6392570893906102,1,0,1
1,0,0.7237674150639595,0,0,0
0,0,0.4694586195950283,0,0,0
0,1,0.4126414340952591,0,1,0
0,0,0.7671778723846101,0,0,0
0,0,0.5540272013224948,0,0,0
1,1,0.978843915916522,1,0,1
0,0,0.5048880100684991,0,0,0
0,1,0.3029974966557972,0,1,0
1,0,0.8541633057266566,1,0,0
1,0,0.7488246698153336,0,0,0
1,1,0.6257975521966008,1,1,0
1,1,0.6098829149586177,1,1,1
1,1,0.7600327418187215,0,0,0
0,0,0.5552803487439814,0,1,0
0,0,0.4823293233757608,0,0,0
0,0,0.2457678488546809,0,1,0
1,0,0.8487606525321097,0,0,0
1,1,0.6056569290725505,0,1,1
1,1,0.5607222033116939,1,1,1
1,1,0.812592802628487,1,1,1
0,0,0.6506278415801312,0,1,0
1,0,0.644091390414782,0,0,0
0,0,0.5553840582310702,0,1,0
0,0,0.5213028488156233,0,0,0
1,1,0.6746869494923778,0,0,0
0,0,0.3920411624142613,0,1,0
1,0,0.8482418670308983,1,1,1
1,1,0.5951406885737777,0,1,0
0,1,0.2209266192558998,0,1,0
0,0,0.832318371523195,0,0,0
1,0,0.6071430090661919,0,0,0
0,1,0.583404194378298,1,1,0
0,1,0.5568226770153865,0,1,0
1,1,0.5245913598656211,1,0,0
1,0,0.915473812630717,1,1,0
1,1,0.721679826438095,1,0,0
1,0,0.9970593482003028,0,0,1
0,0,0.4746385603160057,0,1,0
1,1,0.5794462869679151,1,0,0
1,0,0.6992862826598752,0,1,0
1,0,0.7597135997755067,0,0,0
1,0,0.9573472256726108,1,0,1
1,1,0.9104839108187962,0,1,1
1,1,0.6142303244277347,1,0,1
1,0,0.6915122610549002,0,0,0
1,1,0.8859241754973378,1,0,1
1,1,0.6322896610578893,1,1,0
0,0,0.4734955060369252,0,0,0
0,1,0.1720520941688199,0,0,0
0,0,0.3113993734517692,0,0,0
1,1,0.6585216713237505,1,1,1
0,0,0.5264716054566216,0,1,0
0,0,0.6588772293692283,0,1,1
0,1,0.1769132465886458,0,0,0
1,1,0.6252364923802555,1,0,1
0,0,0.7729591480823206,0,1,0
0,0,0.1464619808681525,0,0,0
1,0,0.7130719565957311,1,0,0
1,1,0.9823773925409396,1,0,0
1,0,0.7621287979778419,0,0,0
0,0,0.4936694735783506,0,0,0
0,0,0.347676426602184,0,1,0
0,0,0.3407600771933338,0,0,0
1,1,0.6106819030156585,0,0,0
1,0,0.4496658136357463,1,0,0
1,0,0.5292456284501903,0,0,0
0,1,0.4257498198458044,0,1,0
0,0,0.4372310084060881,0,1,0
0,0,0.6351436151618709,0,0,0
1,0,0.9116763159009728,1,0,1
0,0,0.4252928199955938,0,1,0
1,1,0.7650946679752376,1,1,0
0,1,0.6721112050686848,0,0,0
1,0,0.9126782549898952,0,1,0
0,1,0.3154860576504987,1,1,0
0,0,0.55231070885775,0,0,0
1,1,0.5675579697059965,1,0,0
0,0,0.6308014365878224,0,1,0
1,1,0.7457848387547263,1,1,1
1,1,0.7486618673744361,0,0,0
1,0,0.9408927294190362,0,0,1
1,0,0.8977614021605278,1,0,1
0,0,0.2851094446274962,0,1,0
1,0,0.8122273638485135,0,0,0
0,0,0.7261160324612681,0,0,0
1,1,0.9018322458228308,1,0,1
1,1,0.6838195610334454,1,1,1
1,0,0.905567787631861,0,0,0
1,0,0.8711620127796925,0,0,1
1,1,0.909715549451733,1,0,1
1,1,0.6680262611873005,1,0,0
1,1,0.9759710459988344,1,0,0
0,0,0.6646658177313716,0,0,0
1,1,0.8444887501108752,0,1,1
1,0,0.7891312085376573,1,0,0
1,1,0.4678074650928604,1,0,0
1,1,0.5345137324432273,1,0,1
1,0,0.7442551468030763,0,0,0
1,0,0.7532548389815178,0,0,0
0,0,0.5504170361356714,1,1,0
1,1,0.6917812483747902,0,0,1
1,0,0.8662871318788,1,1,1
1,0,0.7371081210231821,0,0,0
1,0,0.9557465181821828,1,0,1
0,0,0.3438922067536661,1,1,0
1,0,0.9524829475776606,0,0,0
0,0,0.8679954674914174,0,0,0
1,0,0.7263703355387907,0,0,0
1,1,0.776805633733859,0,0,0
1,0,0.9403949973298992,0,0,1
0,1,0.2818717344533117,0,1,0
0,0,0.4030276828990811,0,1,0
0,0,0.7064730793094867,0,0,0
0,0,0.4862136777864988,0,0,0
0,0,0.7148686580636981,0,0,0
1,0,0.7717847255893843,1,1,1
0,1,0.4451991796811804,0,1,1
1,0,0.5885277528697699,1,0,1
1,0,0.5834727142977754,0,1,0
0,0,0.1692443248975599,0,1,0
1,1,0.79229607137585,0,0,0
0,0,0.282642022772133,0,0,0
0,0,0.6967470086168044,0,0,0
1,0,0.8606007097441555,0,0,0
1,0,0.8672046013239761,0,0,0
0,1,0.4778875044052079,1,1,1
1,0,0.5298177727019335,0,0,0
0,0,0.2736272335996669,0,1,0
1,1,0.7376663344841178,1,0,1
1,1,0.8512905272832283,0,0,1
0,0,0.5548113358159015,0,0,0
1,0,0.9674102987125246,1,0,1
0,1,0.4222617232377733,0,1,0
0,0,0.7617482562884417,0,0,0
1,0,0.8667363437442557,0,0,0
1,0,0.7312792038350772,0,1,1
0,0,0.3744221598468152,0,1,0
1,1,0.8010744328243711,1,0,1
1,1,0.4353424367421632,1,1,0
0,1,0.6012965024948718,0,1,1
1,0,0.7546064383916,0,0,1
1,0,0.6787440479639916,0,0,0
0,0,0.8718514065416629,0,0,0
0,1,0.3515522315641132,0,1,0
0,0,0.4577685456173329,0,1,0
1,1,0.5748702963795499,1,0,0
1,0,0.8024400401845397,0,0,0
1,0,0.7088790625657655,0,0,0
1,0,0.2119216509357004,0,1,0
1,0,0.6365865334150037,0,0,0
1,0,0.8787738435385077,0,0,1
0,0,0.6022183950469511,0,0,0
0,0,0.3139610482888277,0,0,0
1,1,0.7778538882747782,1,0,0
0,0,0.5937879117223254,0,0,0
0,1,0.7093179967769228,0,0,0
0,1,0.2626451961037591,0,1,0
0,0,0.2836612079621862,0,0,0
1,1,0.8792894340847414,1,0,0
0,0,0.7082930246665352,0,0,0
1,1,0.8161671071667288,1,0,1
0,1,0.3351563797492903,1,1,0
1,0,0.8569101126082148,0,0,0
1,1,0.8696619844492728,0,1,1
1,1,0.8297268443960863,1,0,0
1,1,0.7941009000285711,1,0,0
0,0,0.5595975195451827,0,0,0
1,1,0.7206508608661195,1,0,0
1,1,0.7551889852918867,0,0,1
1,1,0.981430251674976,0,0,1
0,0,0.820053327880599,0,0,0
1,1,0.9557024532854012,1,0,1
1,1,0.7327142176287755,0,0,0
0,0,0.7243582087131503,0,0,0
0,0,0.7435867592401589,0,0,0
1,1,0.7359582139287484,1,0,1
1,1,0.7204484778850777,1,0,0
1,1,0.6230825147546033,0,0,0
1,1,0.612328671752735,0,0,0
0,1,0.4986506268058494,1,1,0
0,1,0.3964527477496388,0,1,1
1,1,0.4977803119359247,0,0,0
1,0,0.7525330435735825,0,0,0
1,1,0.7572346843996212,0,0,0
0,0,0.3719235227853183,0,1,0
0,0,0.5308450488161504,0,0,0
0,0,0.3300117292652861,0,1,0
1,1,0.8204794282034269,1,0,0
1,0,0.6468234925949597,0,0,0
1,1,0.6168975043228059,1,0,1
1,0,0.7450239060737416,1,1,0
0,0,0.5017123464587583,1,1,0
1,0,0.6029958637800679,1,1,1
1,1,0.7069266887758955,1,0,1
1,0,0.982099176418137,0,1,1
0,0,0.6313518286699591,0,0,0
0,0,0.5745989026578461,0,1,0
1,0,0.6625183676218261,0,0,0
0,0,0.2452890446022217,0,0,0
1,1,0.8967902796811994,1,0,1
0,1,0.6220757393360935,1,1,1
1,1,0.7191958967211038,1,1,0
0,0,0.7202659511576613,0,1,0
0,0,0.5536672082958604,0,0,0
1,1,0.5863486803406128,1,1,0
0,1,0.6360580929943127,1,1,1
0,0,0.8529111299791222,0,0,0
0,1,0.383969731205409,0,1,0
1,1,0.7630799221387606,1,0,0
0,1,0.3551839789463645,1,1,0
0,0,0.5104238352106831,0,0,0
0,0,0.7411133313135659,0,0,0
1,0,0.5989682271691816,0,0,0
0,0,0.7115609141456846,0,0,0
1,0,0.6154318197871818,1,0,0
0,0,0.5655129824495169,1,0,1
1,0,0.9708111430438318,0,0,0
0,0,0.4132677607329545,0,0,0
1,0,0.8319298751271769,1,0,0
1,1,0.8553355334567593,0,0,1
1,0,0.8597749726256718,0,0,1
1,0,0.8510121039216101,0,0,0
0,0,0.5476362763321346,0,0,0
0,1,0.4065806168596013,1,0,0
0,0,0.5004592299344569,0,0,0
0,0,0.2017869067807877,0,1,0
1,1,0.6245021974867336,0,1,0
1,1,0.932897086426612,1,0,1
1,0,0.8045563086012198,0,0,1
1,1,0.7589568396623682,0,1,0
0,1,0.2380680868902647,0,1,0
0,1,0.667522359344994,0,0,0
0,0,0.7353177073299559,0,0,0
0,1,0.5926461811208249,0,0,1
1,0,0.52757399823704,1,1,0
1,0,0.5593438044612814,0,0,0
1,0,0.71213800367632,0,1,0
0,0,0.4387420865805681,0,1,0
1,1,0.8343520431288739,1,0,0
1,1,0.5543964481608499,0,0,1
1,0,0.8394132880017735,0,0,1
0,1,0.2203073232174144,0,1,0
1,1,0.5414743204740372,1,0,0
0,0,0.5598938971294495,0,1,0
0,0,0.3554282251706874,0,1,0
1,1,0.5781277245424509,0,1,0
1,1,0.8814113326733071,0,0,0
0,0,0.8619386803080401,1,0,1
0,0,0.6701647396491701,0,1,0
1,0,0.6758468831169677,0,0,0
1,1,0.762530138782504,0,0,1
0,0,0.6941777323984196,0,0,0
1,1,0.7982079510041222,1,0,1
1,1,0.4793698570317288,1,1,0
0,1,0.3946035212698822,0,1,1
1,1,0.5518270783049432,1,1,0
1,1,0.7864270600349719,0,0,0
1,0,0.8498213729261148,1,0,1
1,1,0.5667580648473944,1,0,1
0,0,0.2794378696483758,1,0,0
1,1,0.700839562108838,1,1,1
1,1,0.7629724366119197,1,0,1
